Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1977-01-03T09:00,5.2,33.488,1.5,4.02,2.96,6.42,13.4,1.25,5.9,51080,6960,44120,4.35,1.81,2.54,Klaus Treutner
1977-01-04T09:20,4.3,33.546,2.5,4.08,3.27,5.1,12.45,1.27,5.6,63120,4720,58400,4.99,2.43,2.56,Klaus Treutner
1977-01-05T09:25,5.2,33.546,3.5,4.03,3.28,7.97,15.28,1.14,5.6,43800,3600,40200,4.09,2.13,1.96,Klaus Treutner
1977-01-06T09:20,5.2,33.518,2,4.21,3.14,8.23,15.58,1.23,5.7,42120,6040,36080,3.44,2.01,1.43,Klaus Treutner
1977-01-07T09:30,5.2,33.559,2.5,4,3.21,6.18,13.39,1.23,5.6,42920,4760,38160,3.56,2.09,1.48,Klaus Treutner
1977-01-10T09:10,4.9,33.524,2.5,3.99,3.02,5.51,12.52,1.17,6.1,39920,3720,36200,2.62,1.38,1.24,Klaus Treutner
1977-01-11T09:10,4.8,33.534,2.5,3.67,2.97,5.58,12.22,1.01,6.2,50760,2640,48120,2.86,0.76,2.1,Klaus Treutner
1977-01-12T09:15,4.7,33.385,3,4,2.9,6.76,13.66,1.12,5.9,38960,4880,34080,2.48,1.3,1.19,Klaus Treutner
1977-01-13T09:10,4.5,33.571,3,4.13,2.82,4.83,11.78,1.24,6,75840,7680,68160,5.38,2.06,3.33,Klaus Treutner
1977-01-17T09:00,4.4,33.7,3.2,4.22,3.04,5.66,12.92,1.13,5.5,58080,5760,52320,4.34,1.87,2.47,Klaus Treutner
1977-01-19T09:15,3.4,33.628,3.2,4.53,3.16,4.65,12.34,1.07,5.5,68580,3400,65180,3.22,1.08,2.14,Klaus Treutner
1977-01-20T09:15,3.4,33.663,5.2,4.81,3.11,4.83,12.75,1.02,5.2,129790,6360,123430,7.85,1.11,6.74,Klaus Treutner
1977-01-21T09:10,3.4,33.805,4,4.22,2.97,5.95,13.14,1.04,5.1,78640,3440,75200,3.08,0.58,2.5,Klaus Treutner
1977-01-24T09:05,3.8,33.787,4.2,5.46,2.83,6.13,14.42,1.03,5.2,74270,5000,69270,4.45,1,3.45,Klaus Treutner
1977-01-25T09:05,3.6,33.736,3.6,4.63,2.82,8.4,15.85,0.94,5.2,81240,1720,79520,3.84,0.52,3.32,Klaus Treutner
1977-01-26T08:50,3.9,33.778,2.9,5.04,2.75,4.81,12.6,0.91,5.2,109530,5040,104490,5.85,1.3,4.55,Klaus Treutner
1977-01-27T09:00,3.9,33.769,2,8.37,2.58,4.74,15.69,0.9,5.5,59490,7160,52330,3.54,1.3,2.24,Klaus Treutner
1977-01-28T09:10,3.4,33.379,1.9,9.76,2.55,7.19,19.5,0.88,8,64850,8400,56450,3.37,1.37,2,Klaus Treutner
1977-01-31T08:45,3.4,33.657,3,9.1,2.48,5.21,16.79,1.04,6.5,85330,5560,79770,4.46,0.99,3.46,Klaus Treutner
1977-02-01T08:45,3.2,33.672,2.8,12.11,2.41,4.68,19.2,1.08,6.3,64930,6360,58570,3.49,1.21,2.28,Klaus Treutner
1977-02-02T08:40,3.2,33.748,3.2,6.26,2.47,7.49,16.22,1.09,5.7,100750,4560,96190,5.21,1.24,3.96,Klaus Treutner
1977-02-03T08:45,3.1,33.796,2.8,6.47,2.31,5.31,14.09,1.08,2.1,82530,5280,77250,4.76,1.4,3.36,Klaus Treutner
1977-02-04T08:45,3.4,33.867,2.5,5.75,2.41,7.29,15.45,1.01,2.5,53190,7360,45830,2.64,0.78,1.85,Klaus Treutner
1977-02-07T08:50,3.6,33.895,3,6.95,1.87,6.9,15.72,0.96,2.6,45860,6160,39700,3.19,1.35,1.85,Klaus Treutner
1977-02-08T08:45,3.6,33.895,3,11.01,1.71,7.48,20.2,0.88,2.1,89850,6520,83330,4.79,0.94,3.85,Klaus Treutner
1977-02-09T08:30,3.7,33.88,2.5,10.02,1.73,7.43,19.18,0.96,2.4,86290,5040,81250,4.09,0.7,3.4,Klaus Treutner
1977-02-10T08:45,3.4,33.831,2.9,11.46,1.81,7.78,21.05,1.04,2.4,46990,5040,41950,2.68,0.86,1.82,Klaus Treutner
1977-02-11T08:45,3.2,33.74,2.5,12.08,1.68,7.23,20.99,0.98,2.7,48630,4640,43990,3.69,1.93,1.76,Klaus Treutner
1977-02-14T08:25,3.6,33.733,4.6,11.95,1.47,8.72,22.14,1.11,1.7,182080,6920,175160,9.73,2.12,7.61,Klaus Treutner
1977-02-15T08:35,3.6,33.729,5,11.98,1.52,8.91,22.41,0.99,2.1,155600,3200,152400,6.07,0.48,5.59,Klaus Treutner
1977-02-16T08:40,3.4,33.679,4.1,12.14,1.6,9.14,22.88,0.98,1.6,151030,5000,146030,6.4,0.65,5.75,Klaus Treutner
1977-02-17T08:30,3.4,33.621,4,12.03,1.45,8.37,21.85,0.83,2,121350,4400,116950,5.59,0.8,4.79,Klaus Treutner
1977-02-18T08:35,3.6,33.642,3.2,13.35,1.3,7.1,21.75,0.93,2,71870,3000,68870,2.7,0.35,2.35,Klaus Treutner
1977-02-21T08:45,3.8,33.626,3,13.1,1.18,15.69,29.97,0.98,2.8,93740,4000,89740,3.18,0.4,2.78,Klaus Treutner
1977-02-22T08:15,3.8,33.584,3.5,14.19,1.17,13.25,28.61,0.98,2.1,131320,1880,129440,5.57,0.96,4.61,Klaus Treutner
1977-02-23T08:50,3.9,33.625,2.9,12.17,1.14,10.85,24.16,0.92,2.1,133890,2320,131570,5.44,0.15,5.29,Klaus Treutner
1977-02-24T08:25,3.9,33.311,3.5,13.54,1.19,14.23,28.96,0.97,2.1,115500,2880,112620,5.47,1.21,4.27,Klaus Treutner
1977-02-25T08:50,3.8,33.592,3.2,13.53,1.14,15.76,30.43,0.94,2.5,138740,3000,135740,5.16,0.2,4.96,Klaus Treutner
1977-03-01T08:40,3.2,32.686,3.6,20.94,1.4,13.86,36.2,1.85,2.8,104480,8080,96400,4.79,0.99,3.8,Klaus Treutner
1977-03-02T08:40,3.5,32.626,3.2,15.74,1.47,12.42,29.63,1.31,2.8,120040,11680,108360,5.05,1.12,3.94,Klaus Treutner
1977-03-03T08:15,3.7,32.952,3.2,18.79,1.38,9.18,29.35,1.31,2.6,116160,4040,112120,4.47,0.42,4.05,Klaus Treutner
1977-03-04T08:35,3.9,33.001,2.4,15.93,1.31,8.42,25.66,1.35,2.5,73720,3720,70000,4.31,1.71,2.6,Klaus Treutner
1977-03-07T08:50,3.8,32.133,1.7,14.31,1.56,14.4,30.27,1.72,3.9,101120,16840,84280,5.93,2.67,3.27,Klaus Treutner
1977-03-08T08:30,4,31.86,1.3,27.03,1.6,14.79,43.42,1.73,4.8,105560,15440,90120,4.8,1.06,3.74,Klaus Treutner
1977-03-09T08:25,4,32.518,1.8,18.53,1.48,12.16,32.17,1.39,2.2,118800,12440,106360,4.86,1.46,3.4,Klaus Treutner
1977-03-10T08:30,4.1,32.813,2.6,18.43,1.43,9.68,29.54,1.4,2.9,92120,7640,84480,4.13,0.77,3.36,Klaus Treutner
