Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1983-01-03T10:30,6.1,32.619,0.9,16.09,1.23,2.99,20.31,1.15,3.8,703275,2875,700400,19.21,1.45,17.76,Klaus Treutner
1983-01-04T10:35,6.5,32.61,1.2,16.45,1.28,3.07,20.8,1.33,3.5,579350,4100,575250,16.62,1.36,15.26,Klaus Treutner
1983-01-05T08:30,6.2,32.601,1,17.43,1.35,3.26,22.04,1.03,3.7,1003950,3650,1000300,27.46,1.2,26.26,Klaus Treutner
1983-01-06T10:45,6.5,32.585,0.9,18.6,1.06,3.01,22.67,1.13,3.5,1104980,4425,1100550,27.92,0.91,27.02,Klaus Treutner
1983-01-07T10:15,6.3,32.687,0.9,18.61,0.92,2.9,22.43,1.1,3.7,977300,2300,975000,25.36,0.86,24.5,Klaus Treutner
1983-01-10T10:35,5.7,31.81,1,24.94,1.15,3.94,30.03,1.15,5.7,1077030,1950,1075080,26.19,0.87,25.33,Klaus Treutner
1983-01-11T10:10,5.9,32.925,1.1,23.6,1.06,3.65,28.31,1.19,5.3,976225,1225,975000,24.98,0.48,24.5,Klaus Treutner
1983-01-12T08:40,6.1,31.975,1.2,25.49,1.05,3.98,30.52,1.18,5.1,726425,1425,725000,20.01,0.51,19.5,Klaus Treutner
1983-01-13T10:10,5.9,32.034,1.1,25.94,0.97,3.64,30.55,1.18,5.1,751700,1700,750000,15.47,0.47,15,Klaus Treutner
1983-01-14T10:10,5.7,32.08,0.8,25.54,1,3.5,30.04,1.16,5,1004150,4150,1000000,27.7,1.45,26.25,Klaus Treutner
1983-01-17T10:15,5.6,31.313,0.9,31.04,0.9,3.67,35.61,1.46,6.5,1126230,1225,1125000,29.23,0.48,28.75,Klaus Treutner
1983-01-19T08:25,4.7,29.106,0.8,51.51,0.78,5.12,57.41,1.6,10.8,1126850,1850,1125000,31.87,3.12,28.75,Klaus Treutner
1983-01-20T10:20,4.7,29.509,0.7,52.81,0.88,4.77,58.46,1.65,9.6,975600,600,975000,24.9,0.4,24.5,Klaus Treutner
1983-01-21T09:50,4.7,30.334,0.4,41.09,1.08,3.84,46.01,1.58,8,1457600,7600,1450000,42.72,3.72,39,Klaus Treutner
1983-01-24T10:05,4.9,30.088,0.9,41.47,0.81,3.91,46.19,1.29,8.4,1179400,4200,1175200,35.89,3.62,32.27,Klaus Treutner
1983-01-25T09:50,5.2,29.86,0.8,43.99,0.84,3.34,48.17,1.42,8.6,1127030,1825,1125200,30.59,1.82,28.77,Klaus Treutner
1983-01-26T08:15,5,29.921,1,44.78,0.8,3.44,49.02,1.35,8.8,1203950,2500,1201450,35.62,1.47,34.15,Klaus Treutner
1983-01-27T08:25,5.1,30.087,0.9,45.95,0.65,3.45,50.05,1.35,8.6,1252530,2525,1250000,39.46,1.96,37.5,Klaus Treutner
