Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1979-01-02T10:35,4,33.81,2,,,,,,,339160,9160,330000,13.04,2.44,10.6,Klaus Treutner
1979-01-03T09:30,4,33.89,1.9,,,,,,,794520,4520,790000,17.6,2.2,15.4,Klaus Treutner
1979-01-04T10:30,3.9,33.96,2,,,,,,,356440,6160,350280,10.2,2.36,7.84,Klaus Treutner
1979-01-05T10:00,2,32.852,2,,,,,,,654960,4960,650000,13.77,0.77,13,Klaus Treutner
1979-01-08T09:30,3.4,33.417,1.8,8.39,2.63,7.06,18.08,1.13,11.4,407000,7000,400000,9.22,1.22,8,Klaus Treutner
1979-01-09T09:45,2.7,32.982,2,12.76,2.29,5.31,20.36,1.16,18.2,585080,5080,580000,16.87,1.27,15.6,Klaus Treutner
1979-01-10T08:10,3,33.616,2.1,7.02,2.6,3.8,13.42,1.03,12.1,484960,4320,480640,14.26,0.59,13.66,Klaus Treutner
1979-01-11T09:40,3.5,33.834,3,5.83,2.74,3.17,11.74,0.93,9,1038160,7800,1030360,27.67,1.54,26.14,Klaus Treutner
1979-01-12T08:50,3.4,33.804,2.5,5.71,2.61,2.51,10.83,0.94,14.2,603040,2400,600640,17.8,0.73,17.06,Klaus Treutner
1979-01-15T09:45,2.9,33.68,1.8,7.54,2.23,3.74,13.51,1.07,10.6,735600,5240,730360,19.88,1.25,18.64,Klaus Treutner
1979-01-16T09:15,2.6,33.636,2.6,7.57,2.27,5.56,15.4,1.01,20.9,908360,7520,900840,20.02,1.94,18.08,Klaus Treutner
1979-01-17T13:30,2.5,33.539,3,8.19,2.3,4.63,15.12,1.01,11.9,806480,5680,800800,25.15,1.18,23.97,Klaus Treutner
1979-01-18T08:20,2.4,33.424,2.5,9.4,2.19,4.28,15.87,1.06,14.7,1108680,8240,1100440,23.43,1.37,22.06,Klaus Treutner
1979-01-22T09:25,0.5,33.82,3.5,5.28,2.92,3.68,11.88,0.94,10.6,504440,3840,500600,11.19,0.76,10.43,Klaus Treutner
1979-01-23T08:25,1.5,33.963,3.5,4.14,2.94,2.77,9.85,0.9,10.1,1003960,3480,1000480,25.73,0.67,25.06,Klaus Treutner
1979-01-24T09:50,1.9,33.961,5,3.82,2.98,2.95,9.75,0.93,10.2,1005480,3840,1001640,27.61,1.17,26.44,Klaus Treutner
1979-01-25T08:55,2,33.913,2.7,4.2,3.04,3.88,11.12,1,12.5,740600,8840,731760,21.25,2.12,19.13,Klaus Treutner
1979-01-26T10:00,2.2,33.937,2.1,4.08,3.01,1.78,8.87,0.98,10.7,636400,4720,631680,21.69,1.63,20.06,Klaus Treutner
1979-01-29T09:50,1.6,33.88,3.2,5.82,2.23,6.39,14.44,0.95,10.5,505720,4920,500800,11.68,1.21,10.47,Klaus Treutner
