Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1975-01-02T09:55,6.7,30.724,1,26.14,3.16,10.2,39.5,1.39,17.4,,,,,,,
1975-01-03T09:55,6.5,31.084,1.1,30.16,3.23,9.8,43.19,1.26,16.1,200880,5480,195400,13.38,3.08,10.31,Klaus Treutner
1975-01-07T09:50,,29.964,0.6,,,,,,,,,,,,,
1975-01-08T09:30,5.7,26.12,0.5,67.82,3.05,17,87.87,1.94,24.5,312280,4600,307680,15.66,3.9,11.76,Klaus Treutner
1975-01-09T09:35,6,27.18,0.7,,,,,,,,,,,,,
1975-01-10T09:20,6.2,29.305,0.5,39.96,2.68,14.7,57.34,1.38,20.8,339160,4800,334360,21.5,7.22,14.28,Klaus Treutner
1975-01-13T09:05,6.3,29.319,0.6,47.84,2.53,11.8,62.17,1.37,23.4,173080,4920,168160,11.96,2.64,9.32,Klaus Treutner
1975-01-14T09:55,6.4,30.015,0.8,,,,,,,,,,,,,
1975-01-15T09:20,6.7,30.116,0.9,41.51,2.28,10,53.79,1.42,20.9,176440,8600,167840,11.84,5.49,6.34,Klaus Treutner
1975-01-16T09:10,6.7,30.141,0.9,,,,,,,,,,,,,
1975-01-17T09:30,6.7,31.052,1.2,36.88,2.53,8.2,47.61,1.34,14.8,144240,3360,140880,9.36,2.27,7.09,Klaus Treutner
1975-01-20T09:35,6.3,31.705,1.1,25.01,1.91,7.4,34.32,1.24,15.2,161080,6520,154560,14.8,7.14,7.66,Klaus Treutner
1975-01-21T09:25,6.5,31.852,1.2,,,,,,,,,,,,,
1975-01-22T09:15,6.4,32.143,1.2,25.19,1.53,4,30.72,1,11.5,187280,6160,181120,12.35,4.25,8.1,Klaus Treutner
1975-01-27T09:10,5.6,32.011,0.6,25.8,0.96,7.4,34.16,1.31,11.3,162360,6400,155960,14.4,5.73,8.67,Klaus Treutner
1975-01-28T09:00,6.2,32.165,0.7,,,,,,,,,,,,,
1975-01-29T09:10,6.2,32.747,0.9,17.64,0.8,1.7,20.14,1.03,11.9,58880,4240,54640,9.91,5.78,4.13,Klaus Treutner
1975-01-30T09:10,6.2,32.758,0.7,,,,,,,,,,,,,
1975-01-31T09:10,6.4,32.72,1,13.79,0.87,3.9,18.56,1,11.3,126360,5000,121360,10.06,2.42,7.64,Klaus Treutner
1975-02-03T09:05,6.1,32.627,1.6,18.63,0.83,6.4,25.86,1.03,8.8,138600,4600,134000,9.05,2.05,7,Klaus Treutner
1975-02-04T09:10,6,32.643,1.7,,,,,,,,,,,,,
1975-02-05T09:35,5.7,32.713,1.8,18.18,0.84,5.5,24.52,1.05,,73640,5200,68440,7.23,2.54,4.7,Klaus Treutner
1975-02-06T08:55,5.5,32.583,2.1,,,,,,,,,,,,,
1975-02-07T08:50,5.6,32.671,2.2,14.28,0.79,5.2,20.27,0.95,8.4,103200,2600,100600,6.09,1.24,4.85,Klaus Treutner
1975-02-10T09:05,5.6,32.663,2.5,18.7,0.96,5,24.66,1.07,8.6,282680,920,281760,10.6,0.67,9.93,Klaus Treutner
1975-02-11T09:15,5.8,32.925,2.5,,,,,,,,,,,,,
1975-02-12T09:00,5.8,33.003,2.5,21.32,0.88,4.6,26.8,1.23,7.5,103360,2440,100920,7.07,1.88,5.19,Klaus Treutner
1975-02-13T09:10,6,33.14,2,,,,,,,,,,,,,
1975-02-14T08:55,5.7,33.031,2.2,21.15,0.77,4.3,26.22,0.98,7.5,70880,3040,67840,4.58,1.55,3.03,Klaus Treutner
1975-02-17T08:50,4.9,32.966,2.1,21.57,0.81,5.6,27.98,0.95,7.8,157800,2960,154840,12.25,4.21,8.04,Klaus Treutner
1975-02-18T09:00,5.3,32.822,1.8,,,,,,,237120,2920,234200,11.94,1.96,9.98,Klaus Treutner
1975-02-19T08:45,5.4,32.927,2,21.81,0.76,5.5,28.07,1.14,7.8,210960,2440,208520,9.49,1.6,7.89,Klaus Treutner
1975-02-20T08:40,5.2,32.603,2,27.28,0.73,,,1.17,11.4,,,,,,,
1975-02-21T08:40,5.2,32.833,2.3,24.26,0.69,7.3,32.25,1.12,8,248160,280,247880,9.4,0.22,9.18,Klaus Treutner
1975-02-24T08:40,5.4,33.091,3.2,21.01,0.64,5,26.65,0.92,7.8,307640,1040,306600,12.62,3.79,8.84,Klaus Treutner
1975-02-25T08:30,5.4,33.274,3,19.95,0.63,3.3,23.88,0.97,7.5,,,,,,,
1975-02-26T09:00,5.2,33.063,2.8,22.49,0.59,4.7,27.78,0.96,8.2,248720,840,247880,10.26,0.76,9.5,Klaus Treutner
1975-02-27T08:50,5.3,33.304,3,18.19,0.36,,,,6.8,,,,,,,
1975-02-28T08:45,5.5,33.382,2.9,18.34,0.37,3.1,21.81,0.97,7.1,375800,1520,374280,14.05,1.49,12.57,Klaus Treutner
1975-03-03T08:50,5.5,33.356,2.9,,,,,,,242560,1560,241000,7.81,0.71,7.09,Klaus Treutner
