Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1978-01-02T09:05,6.6,33.355,1.1,8.52,2.7,8.97,20.19,0.86,10.4,485040,4200,480840,18.13,4.31,13.82,Klaus Treutner
1978-01-05T09:25,5.5,32.781,0.5,9.29,2.65,4.51,16.45,1.15,10.9,633840,3680,630160,21.9,2.76,19.13,Klaus Treutner
1978-01-06T09:25,6,32.892,0.8,7.72,2.75,5.85,16.32,1.12,14.6,455280,4600,450680,19.06,2.02,17.04,Klaus Treutner
1978-01-09T09:10,5.8,33.12,1.5,7.64,3.29,2.7,13.63,0.94,12.9,405560,4720,400840,17.34,1.61,15.73,Klaus Treutner
1978-01-10T10:15,5.7,33.159,1,9.2,3.24,4.18,16.62,0.93,12.9,435160,5160,430000,19.73,2.13,17.6,Klaus Treutner
1978-01-11T09:00,5.6,33.23,0.5,10.6,2.67,3.8,17.07,1.02,13.2,436680,6040,430640,19.02,3.73,15.29,Klaus Treutner
1978-01-13T09:10,4.2,32.28,1,9.79,2.5,4.64,16.93,1.01,16.4,335920,3720,332200,16,2.4,13.6,Klaus Treutner
1978-01-16T08:10,4.8,32.148,1.1,10.64,2.77,7.44,20.85,1.05,17,443800,2840,440960,14.98,1.93,13.05,Klaus Treutner
1978-01-17T09:20,4.6,32.942,1.6,11.05,2.84,5.05,18.94,0.91,13,445760,4640,441120,20.04,1.73,18.31,Klaus Treutner
1978-01-18T08:50,4.6,33.082,1.9,12.15,2.78,8.22,23.15,0.93,11,436680,6120,430560,17.85,2.61,15.24,Klaus Treutner
1978-01-19T09:00,4.6,33.276,2,10.27,2.55,4.69,17.51,0.91,9.3,385440,4840,380600,17.44,2.19,15.25,Klaus Treutner
1978-01-20T09:10,4.4,33.281,2.1,8.49,2.63,5.55,16.67,0.95,9.7,285720,5320,280400,13.76,1.57,12.19,Klaus Treutner
1978-01-23T09:15,4.5,33.525,1.9,8.68,2.63,5.66,16.97,0.96,5.8,435280,4160,431120,16.68,1.31,15.37,Klaus Treutner
1978-01-24T08:35,4.8,33.542,2.1,7.72,1.92,4.28,13.92,0.82,8.6,394080,3440,390640,18.24,1.29,16.95,Klaus Treutner
1978-01-25T09:10,4.9,33.59,1.7,7.52,1.75,4.27,13.54,0.93,8,415840,5400,410440,18.36,1.06,17.29,Klaus Treutner
1978-01-26T08:50,4.9,33.613,1.2,6.49,1.14,4.69,12.32,0.85,8.7,263520,2920,260600,11.51,2.19,9.32,Klaus Treutner
1978-01-27T09:00,4.9,33.49,2.5,14.2,1.06,4.57,19.83,0.87,9.1,264160,3880,260280,9.8,0.52,9.28,Klaus Treutner
1978-01-30T08:05,4.8,33.603,3,12.17,0.9,4.42,17.49,0.77,7.6,532480,2080,530400,18.4,1.2,17.2,Klaus Treutner
1978-01-31T08:10,4.6,33.711,2.5,12.93,0.81,5.52,19.26,0.83,7.1,414760,3880,410880,19.31,1.89,17.42,Klaus Treutner
1978-02-01T08:05,4.5,33.765,2.1,13.73,0.8,6.01,20.54,0.88,6.4,362600,2000,360600,14.74,0.87,13.86,Klaus Treutner
1978-02-02T08:15,4.2,33.744,2.8,12.79,0.65,4.05,17.49,0.85,7.2,283360,3120,280240,17.39,5.24,12.16,Klaus Treutner
1978-02-03T08:55,4.4,33.713,2.8,14.9,0.88,5.38,21.16,0.95,6.4,332360,1960,330400,12.92,1.22,11.7,Klaus Treutner
1978-02-06T08:00,4,33.746,3,14.18,0.83,9.72,24.73,0.91,4.4,261920,1640,260280,9.83,0.57,9.26,Klaus Treutner
1978-02-07T08:10,3.7,33.863,3.2,14.26,0.83,8.61,23.7,0.68,7.6,351360,1040,350320,15.44,0.86,14.58,Klaus Treutner
1978-02-08T09:00,3.7,33.795,3.3,14.09,0.9,7.25,22.24,0.89,6,413240,2640,410600,16.23,0.4,15.83,Klaus Treutner
1978-02-09T09:00,2.8,33.671,3,14.2,0.85,5.01,20.06,0.75,5,553320,2560,550760,19.17,0.36,18.82,Klaus Treutner
1978-02-10T09:00,3.2,33.522,2.5,13.51,0.83,8.47,22.81,0.87,6,232240,2120,230120,11.89,2.28,9.61,Klaus Treutner
1978-02-13T08:50,3.5,33.856,2.7,14.13,0.78,4.56,19.47,0.82,3.4,362800,2480,360320,14.81,2.54,12.26,Klaus Treutner
1978-02-14T08:30,3.6,34.15,3,12.16,0.74,3.66,16.56,0.79,6.7,433480,2920,430560,16.32,1.08,15.24,Klaus Treutner
1978-02-15T08:15,3.4,33.695,2.6,11.86,0.68,4.24,16.78,0.89,6.3,282680,2680,280000,11.07,1.47,9.6,Klaus Treutner
1978-02-16T08:30,3.2,33.665,3.2,12.2,0.71,4.14,17.05,0.82,7.1,311240,880,310360,13.15,0.36,12.79,Klaus Treutner
1978-02-17T08:50,3.2,33.7,3.1,11.94,0.72,3.74,16.4,0.83,7.5,181040,720,180320,6.44,0.27,6.17,Klaus Treutner
1978-02-20T09:05,2.5,33.467,3,12.14,0.72,4.14,17,0.91,8.8,202080,1520,200560,7.18,0.56,6.62,Klaus Treutner
1978-02-21T08:20,3,33.918,3.5,10.55,0.65,3.72,14.92,0.86,8.5,282760,2640,280120,10.13,0.51,9.61,Klaus Treutner
1978-02-22T08:30,3.2,33.923,3.5,9.2,0.64,3.79,13.63,0.79,8,341520,1120,340400,11.51,0.53,10.98,Klaus Treutner
1978-02-23T08:35,3.5,34.108,3.2,,,,,,,262600,2400,260200,9.95,0.59,9.36,Klaus Treutner
1978-02-24T08:15,3.5,34.021,3.5,,,,,,,232240,1800,230440,10.28,0.47,9.81,Klaus Treutner
1978-02-27T07:45,3.6,34.25,4,,,,,,,250600,240,250360,11.22,0.98,10.23,Klaus Treutner
1978-03-01T08:50,3.6,34.128,3.8,10.56,0.63,4.25,15.44,0.73,5.3,182000,1760,180240,7.69,1.52,6.17,Klaus Treutner
1978-03-02T08:45,3.9,34.133,3.5,11.39,0.44,3.29,15.12,0.84,8.9,283880,3560,280320,10.67,1.01,9.66,Klaus Treutner
1978-03-03T08:40,3.8,33.938,4,10.28,0.5,3.03,13.81,0.87,8.5,262040,1480,260560,10.43,0.9,9.52,Klaus Treutner
1978-03-06T08:35,3.8,33.997,1.8,11.72,0.33,3.62,15.67,0.93,8.3,153840,3840,150000,7.89,2.39,5.5,Klaus Treutner
1978-03-07T08:30,3.8,33.819,2.5,13.31,0.37,3.79,17.47,0.83,8.7,282360,1560,280800,11.41,0.52,10.9,Klaus Treutner
1978-03-08T08:40,4,33.817,3.5,12.95,0.4,3.87,17.22,0.86,8.7,326280,6200,320080,11.73,1.32,10.41,Klaus Treutner
1978-03-09T08:30,4,33.845,2,12.6,0.41,4.78,17.79,0.86,11.1,347320,6920,340400,20.78,1.88,18.9,Klaus Treutner
1978-03-10T10:15,4,33.837,2.6,14.17,0.41,3.43,18.01,0.91,6.3,372280,2080,370200,16.04,2.1,13.94,Klaus Treutner
1978-03-13T08:25,4,33.679,3,15.03,0.42,4.69,20.14,0.87,7.2,443600,3120,440480,14.49,0.58,13.91,Klaus Treutner
1978-03-14T08:20,4,33.748,3.2,14.77,0.38,3.48,18.63,0.93,6.3,508360,7640,500720,22.31,2.14,20.18,Klaus Treutner
1978-03-15T08:25,4,33.712,3,16.7,0.38,2.6,19.68,0.75,6.4,427840,7400,420440,17.82,1.31,16.51,Klaus Treutner
1978-03-16T08:20,4,33.601,2.5,17.02,0.42,4.05,21.49,0.97,6.5,473280,2640,470640,18.06,1.87,16.2,Klaus Treutner
1978-03-17T07:30,3.6,33.656,1.8,15.76,0.35,4.14,20.25,0.89,7,513640,3320,510320,19.31,2.54,16.77,Klaus Treutner
1978-03-20T08:30,3.9,33.053,1.5,14.26,0.52,4.6,19.38,1.08,6.8,432120,10560,421560,18.62,0.75,17.87,Klaus Treutner
1978-03-21T08:30,3.8,33.194,2.1,14.17,0.47,4.27,18.91,1.03,6.3,422720,2080,420640,18.18,0.42,17.76,Klaus Treutner
1978-03-22T08:25,3.5,33.107,2.8,13.68,0.43,4.32,18.43,1.02,6,370720,9000,361720,16.16,0.65,15.52,Klaus Treutner
1978-03-23T08:35,3.9,33.059,3.1,14.09,0.65,4.3,19.04,0.94,5.9,375200,3480,371720,12.28,0.15,12.14,Klaus Treutner
1978-03-28T08:25,4.2,33.126,1.9,18.95,0.52,6.52,25.99,0.93,8.9,410040,8800,401240,14.92,1.22,13.71,Klaus Treutner
1978-03-29T08:30,4.3,33.094,2.6,19.86,0.55,7.24,27.65,0.96,10,350200,9000,341200,13.02,0.78,12.24,Klaus Treutner
1978-03-30T08:30,4.4,33.094,2.6,23.4,0.55,6.09,30.04,0.95,8.9,513480,12600,500880,15.96,0.47,15.5,Klaus Treutner
1978-03-31T08:20,4.4,33.087,3,22.36,0.56,6.09,29.01,0.87,8.7,415360,13200,402160,18.69,1.53,17.16,Klaus Treutner
1978-04-03T08:40,4.5,33.206,3.1,21.92,0.59,5.58,28.09,1.05,8.8,367800,6680,361120,14.09,1.43,12.66,Klaus Treutner
1978-04-04T08:35,4.6,32.841,3,19.28,0.51,6.04,25.83,0.98,9,562880,1680,561200,20.57,1.14,19.43,Klaus Treutner
1978-04-05T08:40,4.6,32.608,2.5,25.28,0.58,11.13,36.99,1.07,9.8,345320,14480,330840,14.02,0.48,13.53,Klaus Treutner
1978-04-06T08:30,4.7,31.608,2.5,32.83,0.74,8.43,42,1.1,12,498600,26680,471920,20.8,4.25,16.55,Klaus Treutner
1978-04-07T08:40,4.7,32.325,3.1,29.69,0.62,7.9,38.21,1.02,10,431560,30680,400880,17.86,1.65,16.2,Klaus Treutner
1978-04-10T08:20,5.2,31.63,2.5,34.75,0.75,10.51,46.01,1.12,12.5,370400,39160,331240,18.06,4.58,13.48,Klaus Treutner
1978-04-11T08:30,4.9,32.534,2.3,,,,,,,303400,43080,260320,15.16,4.55,10.6,Klaus Treutner
1978-04-12T08:30,4.7,32.278,2.6,26.45,0.55,7.43,34.43,1.02,9.8,271300,61060,210240,14.24,5.79,8.45,Klaus Treutner
1978-04-13T08:30,4.8,32.215,2.6,27.84,0.52,7.36,35.72,1.02,8.2,366140,46020,320120,13.42,2.78,10.64,Klaus Treutner
1978-04-14T09:00,5.1,31.74,2.1,34.49,0.65,9.22,44.36,1.16,11.1,333760,53640,280120,14.35,3.51,10.84,Klaus Treutner
1978-04-17T08:45,5.7,29.673,2.1,52.76,1.14,9.22,63.12,1.16,17.3,413800,72720,341080,17.53,4.03,13.5,Klaus Treutner
1978-04-19T09:45,6,30.256,2.2,,,,,,,590920,190120,400800,31.07,14.23,16.84,Klaus Treutner
1978-04-20T09:00,5.6,31.64,3.1,33.14,0.76,10.05,43.95,1.03,9.1,818140,337700,480440,45.95,26.89,19.06,Klaus Treutner
1978-04-21T09:00,6.7,32.233,3.6,19.86,0.59,8.71,29.16,0.82,3.3,543600,283080,260520,52.42,42.56,9.86,Klaus Treutner
1978-04-24T09:00,,,,18.93,0.48,7.71,27.12,0.51,2.1,,,,,,,
1978-04-26T08:10,6,31.196,2.1,36.84,0.84,9.98,47.66,1.02,,895960,465680,430280,58.62,43.38,15.24,Klaus Treutner
1978-04-28T09:00,5.8,32.819,1.8,17.52,0.44,8.87,26.83,0.62,,1058440,878240,180200,68.31,64.46,3.85,Klaus Treutner
1978-05-02T08:40,6.1,32.269,2.7,27.63,0.71,8.27,36.61,0.88,1.6,756760,216160,540600,37.92,14.39,23.53,Klaus Treutner
1978-05-03T08:50,6.4,32.939,3.2,26.73,0.47,6.3,33.5,0.43,2,817000,246440,570560,31.08,12.86,18.22,Klaus Treutner
1978-05-05T09:00,6.9,33.398,4.5,22.26,0.38,4.47,27.11,0.29,1.8,447820,42140,405680,23.12,8.42,14.7,Klaus Treutner
1978-05-09T08:20,7.8,33.189,3.6,,,,,,,537920,157080,380840,20.23,9.31,10.92,Klaus Treutner
1978-05-10T08:05,7.6,32.773,2.8,,,,,,,789940,259420,530520,53.84,33.78,20.06,Klaus Treutner
1978-05-11T08:15,8,32.099,3.1,,,,,,,953900,362180,591720,58.19,33.55,24.64,Klaus Treutner
1978-05-12T08:25,7.6,31.716,3,23.74,0.39,4.84,28.97,0.34,0.9,794400,293880,500520,67.89,48.27,19.62,Klaus Treutner
1978-05-16T08:25,8.6,31.239,3.6,20.15,0.54,4.05,24.74,0.36,0.5,869340,118980,750360,39.18,13.27,25.92,Klaus Treutner
1978-05-17T08:25,8.9,31.168,3.4,14.67,0.52,4.43,19.62,0.36,1,1051360,200600,850760,40.43,27.05,13.38,Klaus Treutner
1978-05-18T09:05,9.6,30.675,3.8,16.24,0.52,4.25,21.01,0.23,1,1803700,291300,1512400,71.51,42.39,29.12,Klaus Treutner
1978-05-19T08:25,9.2,31.374,4.2,13.26,0.49,5.11,18.86,0.26,0.5,1322980,187500,1135480,65.05,38.25,26.8,Klaus Treutner
1978-05-22T08:30,9.7,32.567,3.4,10.87,0.37,3.32,14.56,0.15,0.6,2439300,178980,2260320,65.53,35.09,30.44,Klaus Treutner
1978-05-23T08:30,9.1,32.754,3.9,8.81,0.28,3.52,12.61,0.17,0.8,4089500,87780,4001720,64.65,21.39,43.26,Klaus Treutner
1978-05-24T08:55,8.9,32.62,3.1,10.09,0.25,4.14,14.48,0.24,0.8,6221300,140340,6080960,103.59,36.61,66.98,Klaus Treutner
1978-05-25T08:30,9,32.669,2.9,8.88,0.22,6.04,15.14,0.13,0.5,6189480,133000,6056480,94.01,27.56,66.45,Klaus Treutner
1978-05-26T08:20,9.4,32.352,2.6,9.65,0.2,6.09,15.94,0.07,0.6,5192840,109300,5083540,76.4,22.93,53.47,Klaus Treutner
1978-05-29T08:30,11.3,30.408,2.8,12.75,0.35,5.38,18.48,0.21,0.5,2942980,256500,2686480,85.63,51.49,34.14,Klaus Treutner
1978-05-30T08:30,10.8,31.595,2.9,10.14,0.23,4.89,15.26,0.22,0.4,4403880,167200,4236680,83,30.6,52.4,Klaus Treutner
1978-05-31T08:35,11.8,30.764,3,11.81,0.25,5.55,17.61,0.09,0.5,5584980,297560,5287420,114.2,48.23,65.97,Klaus Treutner
1978-06-01T08:30,12.3,30.765,3,9.99,0.2,5.2,15.39,0.09,1.5,2185320,104720,2080600,47.42,21.35,26.07,Klaus Treutner
1978-06-02T08:10,11.2,32.406,3.1,4.21,0.18,3.93,8.32,0.09,0.9,1558580,75400,1483180,43.72,15.02,28.7,Klaus Treutner
1978-06-05T08:35,12.6,31.966,3.9,4.37,0.19,5.73,10.29,0.18,1.5,1502820,71300,1431520,35.53,12.99,22.54,Klaus Treutner
1978-06-06T08:15,13,32.893,3.6,2.21,0.13,2.74,5.08,0.18,1.5,2151800,20000,2131800,33.46,4,29.46,Klaus Treutner
1978-06-07T08:50,11.2,33.125,3.9,1.99,0.11,4.02,6.12,0.14,1.6,1443420,4600,1438820,24.53,1.18,23.35,Klaus Treutner
1978-06-08T08:30,11,33.265,3.6,4.24,0.08,5.86,10.18,0.08,1.5,1653600,1400,1652200,38.76,0.28,38.48,Klaus Treutner
1978-06-09T08:55,11,33.404,3.6,1.83,0.08,4.59,6.5,0.09,1,986600,720,985880,21.64,0.27,21.37,Klaus Treutner
