Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1993-01-04T08:30,4.1,33.484,3,14.12,0.16,2.14,16.42,0.85,8.91,720920,800,720120,20.65,0.24,20.41,Klaus Treutner
1993-01-05T08:00,4.1,33.484,4.2,6.75,0.11,2.4,9.26,0.84,9.9,620240,80,620160,19.74,0.32,19.42,Klaus Treutner
1993-01-06T06:25,5.5,33.689,2.2,21.95,0.3,2.14,24.39,0.97,10.76,655200,800,654400,22.06,0.24,21.82,Klaus Treutner
1993-01-07T07:35,5.3,33.583,1.7,19.6,0.23,1.49,21.32,0.8,10.69,480280,0,480280,15.63,0,15.63,Klaus Treutner
1993-01-08T08:10,5.4,33.623,2.6,20.6,0.25,1.87,22.72,0.78,10.69,1011720,1280,1010440,27.76,0.52,27.24,Klaus Treutner
1993-01-11T08:05,5.5,33.644,1.3,10.98,0.25,1.43,12.66,0.86,10.5,741160,800,740360,22.08,0.24,21.84,Klaus Treutner
1993-01-12T07:40,5.4,33.675,1.2,13.44,0.13,1.69,15.26,0.73,11.92,600120,0,600120,18.01,0,18.01,Klaus Treutner
1993-01-13T08:05,5.3,33.662,1,20.59,0.17,1.69,22.45,1.09,11.5,1044400,0,1044400,29.62,0,29.62,Klaus Treutner
1993-01-14T08:45,5.2,33.483,0.5,8.98,0.12,1.97,11.07,0.77,12.54,720680,600,720080,20.59,0.18,20.41,Klaus Treutner
1993-01-15T07:45,4.9,33.316,0.6,9.24,0.1,1.85,11.19,0.8,13.16,1351720,1600,1350120,39.49,0.48,39.01,Klaus Treutner
1993-01-18T05:30,5.2,33.439,0.6,9.22,0.07,1.95,11.24,0.75,13.54,927800,3520,924280,28.18,0.98,27.21,Klaus Treutner
1993-01-19T14:00,5.1,33.207,1.2,9.07,0.05,1.81,10.93,0.77,13.77,1011880,1600,1010280,27.71,0.48,27.23,Klaus Treutner
1993-01-20T05:25,4.9,33.024,1.4,17.38,0.2,2.1,19.68,0.82,14.9,374960,720,374240,16.64,0.43,16.2,Klaus Treutner
1993-01-22T08:10,5.3,33.108,0.4,5.26,0.18,2.58,8.02,0.43,20.24,1012080,1800,1010280,27.77,0.54,27.23,Klaus Treutner
1993-01-25T08:30,4.8,31.878,0.3,4.59,0.13,3.78,8.5,0.61,15.32,723000,3000,720000,21.3,0.9,20.4,Klaus Treutner
1993-01-26T08:35,4.7,31.983,0.5,6.32,0.17,3.21,9.7,0.74,18.86,576800,1800,575000,16.79,0.54,16.25,Klaus Treutner
1993-01-27T07:45,4.4,29.916,0.6,18.22,0.11,5.23,23.56,1.08,29.09,1195480,5480,1190000,34.94,1.64,33.3,Klaus Treutner
1993-01-28T08:00,4.4,30.08,0.8,10.67,0.66,5.04,16.37,0.63,28.45,882080,2080,880000,25.36,0.76,24.6,Klaus Treutner
1993-01-29T08:20,3.6,30.029,0.9,15.27,0.64,4.49,20.4,0.68,24.21,1123400,3400,1120000,29.62,1.22,28.4,Klaus Treutner
1993-02-01T07:55,4.2,31.592,1.1,13.77,0.54,3.32,17.63,0.67,18.32,741480,1480,740000,22.38,0.58,21.8,Klaus Treutner
1993-02-02T08:15,4.1,31.744,1.1,15.36,0.37,2.89,18.62,0.63,11.89,1046280,2280,1044000,30.4,0.82,29.58,Klaus Treutner
1993-02-03T07:55,4.3,31.808,1.2,15.6,0.18,2.54,18.32,0.64,7.88,1192200,2080,1190120,33.94,0.62,33.31,Klaus Treutner
1993-02-04T08:05,4.4,31.991,1.4,7.75,0.17,2.19,10.11,0.77,19.74,960840,680,960160,29.92,0.2,29.72,Klaus Treutner
1993-02-05T07:40,4.5,32.058,1.9,10.98,0.18,2.62,13.78,0.74,20.07,774880,680,774200,24.4,0.2,24.2,Klaus Treutner
