Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1992-01-02T08:45,6.1,33.28,1.5,17.3,1.33,4.11,22.74,0.94,16.92,872360,1880,870480,24.15,0.7,23.45,Klaus Treutner
1992-01-03T08:30,5.8,33.066,1.5,18.23,1.53,5.05,24.81,0.87,18.6,970200,1600,968600,24.8,0.48,24.32,Klaus Treutner
1992-01-06T09:20,5.5,32.354,1,27.61,2.05,4.8,34.46,1.2,18.32,891560,1320,890240,25.42,0.6,24.82,Klaus Treutner
1992-01-07T09:10,5.4,32.205,1,21.16,2.1,4.93,40.53,1.03,13.94,992160,1600,990560,26.38,0.48,25.9,Klaus Treutner
1992-01-08T07:30,5.3,32.681,1,19.66,1.91,6.5,31.83,1.02,21.95,662520,2400,660120,16.93,0.72,16.21,Klaus Treutner
1992-01-09T09:05,5.5,32.891,1.3,20.21,1.73,9.45,31.93,1.08,18.85,921280,800,920480,21.19,0.24,20.95,Klaus Treutner
1992-01-10T08:40,5.2,32.924,1.5,22.48,1.52,3.46,27.46,0.85,18.11,792400,2080,790320,18.34,0.5,17.83,Klaus Treutner
1992-01-13T08:40,5.6,33.127,2.2,12.07,1.29,3.53,16.89,0.86,14.95,600440,2000,598440,17.5,0.6,16.9,Klaus Treutner
1992-01-14T08:55,5.8,33.18,2,15.37,1.25,4.63,21.25,0.92,17.23,872040,1840,870200,23.81,0.39,23.42,Klaus Treutner
1992-01-15T09:00,5.3,32.067,1.5,31.26,1.96,4.58,37.8,1,16.46,698440,0,698440,18.9,0,18.9,Klaus Treutner
1992-01-16T07:30,5.1,31.714,1.3,24.13,2.01,4.67,30.81,1.12,17.57,900960,640,900320,19.64,0.11,19.53,Klaus Treutner
1992-01-17T08:50,5.3,32.4,1,22.11,1.42,4.46,27.99,1.08,15.8,1176200,2000,1174200,32.82,0.62,32.2,Klaus Treutner
1992-01-20T08:35,5,32.641,1,20.5,1.09,2.99,24.58,0.98,16.18,850480,2160,848320,22.54,0.65,21.89,Klaus Treutner
1992-01-21T07:50,4.5,32.248,1.5,21.32,1.33,3.68,26.33,1.14,15.77,721720,1400,720320,20.79,0.36,20.43,Klaus Treutner
