/* DATA DESCRIPTION:
Citation:	Gerdts, Gunnar (2010): Bacteria at time series station Helgoland Roads, North Sea, in 1987 [dataset]. Alfred Wegener Institute - Biological Institute Helgoland, PANGAEA, https://doi.org/10.1594/PANGAEA.743169, 
	In: Gerdts, Gunnar (2024): Bacteria at time series station Helgoland Roads, North Sea from 1962 to 2002 [dataset publication series]. Alfred Wegener Institute - Biological Institute Helgoland, PANGAEA, https://doi.org/10.1594/PANGAEA.959956
Project(s):	Macrobenthic long-term series in the German Bight (LTER_Benthos) (URI: https://www.awi.de/en/science/long-term-observations/biology/north-sea.html)
	Shelf Seas Systems Ecology @ AWI (former Biologische Anstalt Helgoland) (BAH) (URI: https://www.awi.de/en/science/biosciences/shelf-sea-system-ecology.html)
Coverage:	LATITUDE: 54.188330 * LONGITUDE: 7.900000
	DATE/TIME START: 1987-01-08T07:40:00 * DATE/TIME END: 1987-12-30T07:50:00
	MINIMUM DEPTH, water: 1 m * MAXIMUM DEPTH, water: 1 m
Event(s):	HelgolandRoads1987 (Kabeltonne) * LATITUDE: 54.188330 * LONGITUDE: 7.900000 * DATE/TIME START: 1987-01-01T00:00:00 * DATE/TIME END: 1987-12-31T23:59:00 * ELEVATION: -10.0 m * DEIMS ID: https://deims.org/1e96ef9b-0915-4661-849f-b3a72f5aa9b1 * O2A Registry URI: https://registry.o2a-data.de/items/8674 * LOCATION: German Bight, North Sea * CAMPAIGN: LTER_HelgolandRoads (Kabeltonne, Long-term Ecological Research Helgoland Roads) * BASIS: Marine Station Helgoland (URI: https://www.awi.de/en/about-us/sites/helgoland.html) * METHOD/DEVICE: Monitoring (MON)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	DEPTH, water [m] (Depth water) * GEOCODE
	Temperature, water [°C] (Temp) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Mercury thermometer, in situ
	Salinity (Sal) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Salinometer, inductive * COMMENT: PSU
	Bacteria [#/ml] (Bact) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Acridine Orange Direct Counting (AODC) (URI: https://en.wikipedia.org/wiki/Acridine_orange)
	Bacteria [#/ml] (Bact) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Acridine Orange Direct Counting (AODC) (URI: https://en.wikipedia.org/wiki/Acridine_orange) * COMMENT: Neuston
	Bacteria, marine, cultivable [#/ml] (Bact mar culti) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Plate counts
	Bacteria, freshwater, cultivable [#/ml] (Bact fw culti) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Plate counts
	Bacteria, marine, cultivable [#/ml] (Bact mar culti) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Plate counts * COMMENT: Neuston
	Bacteria, freshwater, cultivable [#/ml] (Bact fw culti) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Plate counts * COMMENT: Neuston
	Yeasts [#/l] (Yeasts) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Plate counts
	Bacteria, oil degrading [#/ml] (Bact oil deg) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Most probable number method (MPN), based on serial dilutions (URI: https://en.wikipedia.org/wiki/Most_probable_number)
	Oxygen [µmol/l] (O2) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Oxygen, Winkler (Culberson, 1991, WOCE Report 68/91)
	Biological oxygen demand [µmol/l] (BOD) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Oxygen, Winkler (Culberson, 1991, WOCE Report 68/91) * COMMENT: 14 days; with nutrient addition
	Biological oxygen demand [µmol/l] (BOD) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Oxygen, Winkler (Culberson, 1991, WOCE Report 68/91) * COMMENT: 14 days; without nutrient addition
	Surface tension [dyn/cm**2] (Surf tens) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * COMMENT: Neuston
	Surface tension [dyn/cm**2] (Surf tens) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	776 data points
*/
Date/Time	Depth water [m]	Temp [°C] (Mercury thermometer, in situ)	Sal (PSU, Salinometer, inductive)	Bact [#/ml] (Acridine Orange Direct Counti...)	Bact [#/ml] (Neuston, Acridine Orange Dire...)	Bact mar culti [#/ml] (Plate counts)	Bact fw culti [#/ml] (Plate counts)	Bact mar culti [#/ml] (Neuston, Plate counts)	Bact fw culti [#/ml] (Neuston, Plate counts)	Yeasts [#/l] (Plate counts)	Bact oil deg [#/ml] (Most probable number method (...)	O2 [µmol/l] (Oxygen, Winkler (Culberson, 1...)	BOD [µmol/l] (14 days; with nutrient additi...)	BOD [µmol/l] (14 days; without nutrient add...)	Surf tens [dyn/cm**2] (Neuston)	Surf tens [dyn/cm**2]
1987-01-08T07:40	1	5.1	32.17	38700	33600	380	186	4300	3833	15	93	290.6	62.5	312.62	9.80	7.20
1987-01-14T08:35	1	0.0	30.64	98500	43200	1836	1140	10680	6290	40	150	356.2	125.0	343.88	8.90	13.00
1987-01-21T07:55	1	1.9	32.25	46600	41500	1016	474	4460	2304	51	75	346.9	107.2	308.15	9.00	5.70
1987-01-28T08:05	1	1.9	32.13	51800	46700	618	190	940	524	33	23	328.1	93.8	98.25	13.80	11.70
1987-02-04T07:45	1	1.8	32.30	65200	37300	406	132	866	362	5	15	284.4	98.3	294.76	23.20	8.30
1987-02-11T07:45	1	2.3	32.70	53500	49000	526	234	1654	1216	72	93	400.0			10.00	14.40
1987-02-18T08:45	1	1.6	30.83	60000	73400	2136	1042	7800	2578	39	1500	296.9	-49.1	-58.06	12.20	11.40
1987-02-25T08:20	1	1.2	29.53	59700	28400	3376	2058	9840	2148	59	43	43.8	134.0	151.84	9.70	13.00
1987-03-04T08:20	1	1.3	33.07	74600	43400	760	664	11420	5374	227	23	337.5	102.7	151.84	10.20	5.40
1987-03-11T08:20	1	0.9	33.10	69300	56600	992	262	1666	594	17	9	437.5	209.9	259.03	2.40	4.60
1987-03-18T08:15	1	1.7	32.26	29300	45600	848	178	1948	864	31	4	328.1	44.7	49.13	16.60	21.20
1987-03-25T07:25	1	1.9	33.33	26700	25100	658	44	1002	436	201	21	337.5	44.7	142.91	18.60	18.90
1987-03-31T06:50	1	2.2	32.75	8270	25500	1090	218	1216	540	1930	4	362.5	44.7	93.79	7.70	7.80
1987-04-08T06:20	1	2.8	32.70	29500	34600	682	130	482	210	660	16	375.0	84.9	98.25	10.10	6.60
1987-04-15T07:15	1	3.3	32.53	41800	20800	1074	760	746	148	34	43	409.4	67.0	58.06	10.80	17.00
1987-04-22T07:05	1	5.8	28.01	37200	39100	1712	384	1226	794	97	9	365.6	241.2	281.36	9.90	14.20
1987-04-29T06:55	1	5.6	31.95	53100	66800	512	480	1198	960	17	4	415.6	241.2	236.70	5.50	4.80
1987-05-06T09:00	1	7.6	28.60	182000	146000	5960	230	1562	265	18	29	506.2	379.6	370.68	15.00	6.20
1987-05-13T06:25	1	7.1	30.34	162000	100000	2576	122	1964	330	33	4	281.2	67.0	75.92	18.00	17.70
1987-05-20T06:50	1	8.3	30.03	58400	160000	3014	658	2874	840	5	21	300.0	98.3	294.76	15.20	12.30
1987-05-27T06:40	1	10.1	27.93	238000	64000	1618	348	1206	216	0	4	290.6	75.9	303.69	16.60	9.00
1987-06-03T06:40	1	10.5	27.96	246000	248000	2284	325	27940	2504	13	2	306.2	116.1	428.74	19.20	21.40
1987-06-10T06:45	1	10.4	29.64	188000	253000	1684	168	1714	806	118	43	278.1	107.2	89.32	14.10	15.00
1987-06-16T06:30	1	10.6	30.38	154000	89300	1440	312	972	738	1470	23	306.2	98.3	218.83	16.30	9.40
1987-06-24T06:35	1	11.9	29.19	160000	294000	2280	605	1186	844	2	2	362.5	147.4	160.78	17.00	15.50
1987-07-01T06:30	1	14.2	26.95	136000	85500	440	690	530	438	830	4	346.9	165.2	174.17	16.80	18.80
1987-07-08T07:00	1	14.3	28.92	311000	115000	5150	558	672	318	8	93	387.5	326.0	330.48	29.70	29.70
1987-07-15T06:50	1	15.5	28.90	314000	188000	200	178	416	444	18	9	321.9	339.4	326.02	20.60	10.20
1987-07-22T06:00	1	14.7	31.35	106000	174000	6	5	884	494	21	2	409.4	348.3	343.88	20.30	10.30
1987-07-29T07:05	1	13.9	30.96	189000	161000	1098	316	1656	566	20	23	237.5	75.9	58.06	14.80	16.10
1987-08-05T06:50	1	14.5	30.44	202000	247000	10560	1426	8800	1448	70	2	240.6	98.3	89.32	11.50	10.20
1987-08-12T06:40	1	15.4	30.35	154000	170000	7240	812	16800	2034	38	23	237.5	156.3	125.05	23.00	15.70
1987-08-19T06:40	1	15.9	29.63	217000	213000	16500	1182	9760	1592	53	2	262.5	129.5	84.85	20.00	23.30
1987-08-26T06:10	1	16.1	30.35	131000	180000	914	320	1328	300	27	43	221.9	84.9	80.39	16.80	8.50
1987-09-02T07:20	1	15.7	29.63	61000	107000	714	150	836	318	2	430	221.9	53.6	71.46	14.30	4.70
1987-09-09T07:00	1	15.7	30.76	103000	83000	920	104	788	210	22	43	268.8	134.0	133.98	17.80	7.80
1987-09-16T06:45	1	15.6	29.54	69600	34200	682	84	516	92	13	2	250.0	129.5	254.56	5.80	6.00
1987-09-23T07:05	1	15.6	30.59	76000	132000	854	128	20320	4284	22	4	206.2	116.1	183.11	31.40	25.90
1987-09-30T08:10	1	14.6	30.22	83200	73600	1494	80	6200	2728	16	15	196.9	71.5	75.92	25.40	14.40
1987-10-07T07:50	1	14.2	32.18	75000	75600	747	56	7780	2370	72	9	206.2	89.3	89.32	8.40	10.70
1987-10-14T08:05	1	13.7	32.74	31900	70500	104	10	1526	2376	2	0	237.5	58.1	75.92	19.60	4.30
1987-10-21T07:55	1	13.0	32.79	39800	77600	282	56	1642	2270	33	2	250.0	53.6	75.92	20.70	10.70
1987-10-28T08:20	1	12.1	32.55	32700	65700	230	48	294	92	9	4	243.8	40.2	49.13	19.90	7.50
1987-11-04T08:05	1	12.2	32.47	34500	58100	51	15	3820	2760	2	1	253.1	31.3	44.66	11.20	7.50
1987-11-11T08:05	1	11.6	32.36	23600	62600	148	26	3002	1878		1	250.0	53.6	62.52	23.50	2.40
1987-11-17T08:10	1	11.0	32.34	27600	34000	146	50	1732	2182	52	2	243.8	53.6	58.06	4.30	8.10
1987-11-25T08:10	1	9.8	32.22	65500	35000	458	116	584	248	45	4	237.5	44.7	40.19	11.20	12.70
1987-12-03T08:10	1	8.9	31.04	21600	49900	308	116	8160	3150	10	93	259.4	22.3	17.86	19.10	9.80
1987-12-09T08:40	1	7.8	31.72	23300		284	82	1168	624	41	75	290.6	49.1	174.17	19.70	10.50
1987-12-16T08:40	1	6.9	31.75	21800	28700	468	156	406	156	40	230	284.4	44.7	209.90	18.20	16.30
1987-12-23T08:30	1	8.0	32.47	32200	32600	296	70	680	364	29	230	315.6	53.6	290.29	17.30	12.80
1987-12-30T07:50	1	7.9	32.43	23800	26600	448	118	992	808	105	150	315.6	196.5	263.49	29.40	11.20
