/* DATA DESCRIPTION:
Citation:	Gerdts, Gunnar (2010): Bacteria at time series station Helgoland Roads, North Sea, in 1984 [dataset]. Alfred Wegener Institute - Biological Institute Helgoland, PANGAEA, https://doi.org/10.1594/PANGAEA.743166, 
	In: Gerdts, Gunnar (2024): Bacteria at time series station Helgoland Roads, North Sea from 1962 to 2002 [dataset publication series]. Alfred Wegener Institute - Biological Institute Helgoland, PANGAEA, https://doi.org/10.1594/PANGAEA.959956
Project(s):	Macrobenthic long-term series in the German Bight (LTER_Benthos) (URI: https://www.awi.de/en/science/long-term-observations/biology/north-sea.html)
	Shelf Seas Systems Ecology @ AWI (former Biologische Anstalt Helgoland) (BAH) (URI: https://www.awi.de/en/science/biosciences/shelf-sea-system-ecology.html)
Coverage:	LATITUDE: 54.188330 * LONGITUDE: 7.900000
	DATE/TIME START: 1984-01-04T10:05:00 * DATE/TIME END: 1984-12-19T09:15:00
	MINIMUM DEPTH, water: 1 m * MAXIMUM DEPTH, water: 1 m
Event(s):	HelgolandRoads1984 (Kabeltonne) * LATITUDE: 54.188330 * LONGITUDE: 7.900000 * DATE/TIME START: 1984-01-01T00:00:00 * DATE/TIME END: 1984-12-31T23:59:00 * ELEVATION: -10.0 m * DEIMS ID: https://deims.org/1e96ef9b-0915-4661-849f-b3a72f5aa9b1 * O2A Registry URI: https://registry.o2a-data.de/items/8674 * LOCATION: German Bight, North Sea * CAMPAIGN: LTER_HelgolandRoads (Kabeltonne, Long-term Ecological Research Helgoland Roads) * BASIS: Marine Station Helgoland (URI: https://www.awi.de/en/about-us/sites/helgoland.html) * METHOD/DEVICE: Monitoring (MON)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	DEPTH, water [m] (Depth water) * GEOCODE
	Temperature, water [°C] (Temp) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Mercury thermometer, in situ
	Salinity (Sal) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Salinometer, inductive * COMMENT: PSU
	Bacteria, marine, cultivable [#/ml] (Bact mar culti) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Plate counts
	Bacteria, freshwater, cultivable [#/ml] (Bact fw culti) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Plate counts
	Bacteria, marine, cultivable [#/ml] (Bact mar culti) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Plate counts * COMMENT: Neuston
	Bacteria, freshwater, cultivable [#/ml] (Bact fw culti) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Plate counts * COMMENT: Neuston
	Yeasts [#/l] (Yeasts) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Plate counts
	Bacteria, oil degrading [#/ml] (Bact oil deg) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Most probable number method (MPN), based on serial dilutions (URI: https://en.wikipedia.org/wiki/Most_probable_number)
	Oxygen [µmol/l] (O2) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Oxygen, Winkler (Culberson, 1991, WOCE Report 68/91)
	Biological oxygen demand [µmol/l] (BOD) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Oxygen, Winkler (Culberson, 1991, WOCE Report 68/91) * COMMENT: 14 days; with nutrient addition
	Biological oxygen demand [µmol/l] (BOD) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * METHOD/DEVICE: Oxygen, Winkler (Culberson, 1991, WOCE Report 68/91) * COMMENT: 14 days; without nutrient addition
	Surface tension [dyn/cm**2] (Surf tens) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * COMMENT: Neuston
	Surface tension [dyn/cm**2] (Surf tens) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html)
	Carbon, organic, total [mg/l] (TOC) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html) * COMMENT: Neuston
	Carbon, organic, total [mg/l] (TOC) * PI: Gerdts, Gunnar (https://orcid.org/0000-0003-0872-3927, Gunnar.Gerdts@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/gunnar-gerdts.html)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	738 data points
*/
Date/Time	Depth water [m]	Temp [°C] (Mercury thermometer, in situ)	Sal (PSU, Salinometer, inductive)	Bact mar culti [#/ml] (Plate counts)	Bact fw culti [#/ml] (Plate counts)	Bact mar culti [#/ml] (Neuston, Plate counts)	Bact fw culti [#/ml] (Neuston, Plate counts)	Yeasts [#/l] (Plate counts)	Bact oil deg [#/ml] (Most probable number method (...)	O2 [µmol/l] (Oxygen, Winkler (Culberson, 1...)	BOD [µmol/l] (14 days; with nutrient additi...)	BOD [µmol/l] (14 days; without nutrient add...)	Surf tens [dyn/cm**2] (Neuston)	Surf tens [dyn/cm**2]	TOC [mg/l] (Neuston)	TOC [mg/l]
1984-01-04T10:05	1	5.8	32.37	61	61	103	118	90	93	275.0	116.1	321.55	3.50	0.40	235.00	6.88
1984-01-11T10:05	1	4.8	31.35	50	97	122	130	10	93	253.1	192.0	299.22	8.00	6.30	192.00	5.18
1984-01-18T09:50	1	4.5	31.59	68	140	99	108	10	75	296.9	84.9	192.04	3.80	3.60	297.00	3.98
1984-01-25T09:55	1	4.7	33.46	1094	145	914	662	90	15	296.9	58.1	326.02	20.90	12.30	243.00	6.14
1984-02-01T09:35	1	4.6	34.03	474	68	588	298	30	93	343.8	98.3	401.94	5.80	4.10	207.00	4.16
1984-02-08T09:40	1	4.4	34.07	586	260	594	296	13	4	300.0	138.4	250.10	8.40	7.60	507.00	3.85
1984-02-15T09:35	1	3.9	33.53	476	116	1296	1008	22	43	334.4	165.2	263.49	12.60	5.00	234.00	5.32
1984-02-22T09:30	1	3.2	33.95	30	171	140	253	2	2	300.0	111.6	321.55	10.90	12.10		
1984-02-29T08:55	1	2.8	33.78	24	153	382	530	67	2	268.8	35.7	205.44	5.50	8.60	232.00	4.81
1984-03-07T08:45	1	3.2	34.16	156	102	942	614	64	2	318.8	93.8	196.50	15.80	5.60	225.00	4.75
1984-03-14T08:00	1	3.0	33.90	96	24	304	58	7	2	350.0	125.0	227.77	14.90	12.40	145.00	15.50
1984-03-21T08:40	1	2.8	33.70	232	129	390	106	318	8	368.8	151.8	241.16	8.50	2.80	80.20	3.07
1984-03-28T08:35	1	3.6	33.96	131	70	302	156	36	1	318.8	125.0	223.30	6.90	1.30	25.00	0.31
1984-04-11T08:25	1	4.2	32.94	442	34	3032	1538	36	1	353.1	209.9	276.89	15.90	2.80	48.80	2.95
1984-04-16T09:45	1	4.6	33.44	560	52	5360	1870	42	1	300.0	98.3	285.82	13.00	8.10	83.80	0.72
1984-04-25T08:50	1	7.8	28.86	7840	926	7460	960		1	375.0	196.5	254.56	10.40	16.00	67.60	1.60
1984-05-02T08:50	1	6.6	32.35	4160	378	2720	354	2	2	337.5	147.4	245.63	5.80	5.50	56.50	3.24
1984-05-04T08:45	1	3.4	32.53	540	282	1824	746	59	4	325.0	138.4	232.23	14.60	3.00	41.90	1.40
1984-05-09T08:25	1	6.8	32.19	2740	1464	7980	3252		23	328.1	151.8	250.10	11.10	11.40	42.10	0.71
1984-05-16T10:45	1	9.1	31.61	15740	34	25120	360	93	9	343.8	201.0	196.50	15.80	7.40	287.00	6.36
1984-05-23T08:50	1	9.5	31.45	2212	998	2060	618	3	23	284.4	125.0	218.83	7.60	1.10		
1984-05-30T08:50	1	9.6	31.93	6240	1118	5340	652	2	75	256.2	134.0	267.96	13.80	10.40	81.30	4.28
1984-06-06T08:35	1	9.7	32.38	5680	743	5000	724	71	4	250.0	142.9	312.62	14.10	7.30	96.60	11.30
1984-06-13T08:35	1	11.5	31.43	9120	854	8700	686	2	4	271.9	174.2	272.43	15.30	8.60	95.80	3.67
1984-06-20T08:50	1	14.4	29.15	6260	514	4020	444	13	43	271.9	205.4	299.22	8.40	6.30	161.00	4.03
1984-06-27T09:00	1	12.7	31.41	6760	456	5320	566	2	9	246.9	116.1	241.16	2.50	5.10	201.00	5.30
1984-07-04T07:30	1	12.7	31.52	763	186	856	220	3	43	193.8	111.6	232.23	9.60	13.10	76.60	5.11
1984-07-11T08:55	1	14.7	31.26	22380	3398	22640	1440	4	8	284.4	393.0	397.47	14.30	11.10	111.00	
1984-07-18T09:10	1	13.9	30.82	19220	1934	2520	1142	8	93	237.5	111.6	174.17	10.90	6.30	94.30	5.97
1984-07-25T09:00	1	14.6	30.36	6800	1564	4950	496	3000	93	228.1	125.0	232.23	15.80	5.30	9.07	2.80
1984-08-01T08:30	1	15.1	30.99	7000	81	9780	1986	3000	4	253.1	134.0		14.70	13.50		
1984-08-08T08:20	1	16.1	29.37	7460	127	3800	380	3000	4	250.0	169.7	272.43	14.70	12.70	45.30	3.33
1984-08-15T09:25	1	16.7	30.00	804	294	5380	277	6000	9	250.0	93.8	299.22	4.30	2.90	25.30	2.31
1984-08-22T09:15	1	17.1	30.19	129	75	636	136	3600	9	221.9	58.1	263.49	4.80	16.80	53.30	2.00
1984-08-29T08:40	1	17.4	31.18	1250	86	9640	8640	496	39	234.4	183.1	281.36	21.90	11.80	32.70	1.80
1984-09-05T09:05	1	16.2	31.42	698	66	1396	604	22000	21	237.5	178.6	299.22	1.80	12.10	33.20	6.07
1984-09-12T09:00	1	15.2	31.27	960	152	3440	898	16000	2	296.9	169.7	357.28	4.10	3.70	47.50	5.45
1984-09-19T08:45	1	15.4	31.19	846	354	8700	2840	9	93	250.0	98.3	299.22	9.00	12.00	11.60	1.54
1984-09-27T08:30	1	14.9	31.85	3420	318	4180	964	210	9	243.8	31.3	196.50	6.00	4.10	174.00	3.48
1984-10-02T08:45	1	14.8	32.16	360	93	6740	2936	10	9	268.8	58.1	200.97	7.50	11.30	27.30	4.25
1984-10-10T09:00	1	14.1	31.74	538	348	658	546	31	21	278.1	49.1	317.09	2.60	11.90		
1984-10-24T09:30	1	13.0	31.66	370	39	1212	816	10	9	328.1	160.8	285.82	8.60	0.90	27.20	13.10
1984-10-31T09:20	1	13.0	32.09	137	18	4480	155	15	23	343.8	196.5	312.62	6.20	3.30	90.00	8.79
1984-11-07T08:55	1	12.3	32.03	134	26	1078	1143	12	150	381.2	250.1	375.14	4.40	0.40	55.30	26.30
1984-11-14T08:55	1	10.9	32.26	66	47	1054	1283	14	43	262.5	89.3	236.70	6.60	2.30	275.00	3.39
1984-11-21T09:00	1	9.4	32.95	84	26	716	618	29	43	303.1	102.7	334.95	1.10	2.00	50.00	5.89
1984-11-28T09:00	1	9.2	32.72	161	51	211	77	28	39	312.5	116.1	343.88	4.30	3.10	78.20	6.17
1984-12-05T09:25	1	8.1	32.62	105	25	4100	3238	15	93	278.1	22.3	165.24	10.60	2.40	94.50	11.70
1984-12-13T08:55	1	8.6	32.93	80	28	1786	1240	14	43	284.4	80.4	205.44	6.20	4.20	15.60	14.00
1984-12-19T09:15	1	7.1	33.12	96	46	394	182	6	15	271.9	31.3	196.50	5.90	4.10	9.74	8.75
